customer_id,card_type,products_count,mnths_with_bank,mnths_inactive_last_year,contacts_last_year,education,martial_status,gender,earnings_bucket,age,family_size,cc_limit,trans_amount,trans_count,amount_change,count_change,revolving_balance,open_to_buy_cl,util_ratio,TARGET
719338383,Blue,3,21.0,3,3,High School,Married,M,$120K +,34,2,6259.0,1836.0,50.0,0.6679999999999999,0.515,1063,5196.0,0.17,0
720980958,Blue,1,30.0,3,2,Uneducated,Married,F,Less than $40K,43,5,3092.0,4797.0,87.0,0.8320000000000001,0.851,909,2183.0,0.294,0
717247383,Blue,5,36.0,2,3,Graduate,Single,M,$40K - $60K,48,4,7514.0,4789.0,69.0,0.514,0.408,0,7514.0,0.0,0
787514433,Blue,3,23.0,3,3,College,Married,F,Less than $40K,34,3,2164.0,5075.0,71.0,0.835,0.868,1176,988.0,0.5429999999999999,0
712661433,Blue,3,30.0,2,3,Uneducated,Single,M,$80K - $120K,49,4,34516.0,1444.0,28.0,1.621,1.3330000000000002,0,34516.0,0.0,0
711738333,Blue,6,23.0,2,3,Graduate,Married,M,$80K - $120K,34,2,7567.0,2361.0,45.0,1.275,0.875,1776,5791.0,0.235,0
771429408,Blue,5,42.0,3,2,High School,Married,M,$80K - $120K,54,1,1618.0,1515.0,31.0,0.552,0.47600000000000003,668,950.0,0.413,0
820593033,Silver,3,39.0,1,2,Graduate,Single,F,$40K - $60K,200,2,18524.0,4496.0,64.0,0.762,0.882,1736,16788.0,0.094,0
715691808,Blue,5,30.0,3,4,,Divorced,F,Less than $40K,41,3,7764.0,3955.0,72.0,0.67,0.7559999999999999,621,7143.0,0.08,0
735417408,Blue,4,30.0,1,2,High School,Married,M,$60K - $80K,37,2,2218.0,1941.0,58.0,0.7090000000000001,0.568,1266,952.0,0.5710000000000001,0
718342158,Blue,2,26.0,2,2,Graduate,Single,F,Less than $40K,38,4,4391.0,1849.0,36.0,0.579,0.385,1933,2458.0,0.44,1
789050883,Blue,4,21.0,3,4,Doctorate,Single,F,Unknown,33,2,5297.0,2655.0,62.0,0.779,0.55,0,5297.0,0.0,0
713853858,Silver,5,31.0,2,2,Unknown,Married,M,$80K - $120K,41,4,34516.0,2589.0,57.0,0.758,0.6759999999999999,1433,33083.0,0.042,0
720992883,Blue,4,37.0,3,3,Graduate,Married,F,Less than $40K,47,4,3189.0,4805.0,76.0,0.77,0.9490000000000001,1863,1326.0,0.584,0
720941433,Blue,3,41.0,3,2,High School,Married,F,Less than $40K,53,3,1547.0,2312.0,43.0,0.845,0.303,0,1547.0,0.0,1
714407058,Blue,3,29.0,2,1,Uneducated,Divorced,M,$80K - $120K,40,3,30997.0,3821.0,81.0,0.65,0.841,2330,28667.0,0.075,0
787596558,Blue,5,23.0,2,1,Uneducated,Married,M,$120K +,50,1,7116.0,4748.0,85.0,0.858,0.735,981,6135.0,0.138,0
711000933,Blue,5,41.0,2,4,Graduate,Single,F,Unknown,50,2,4846.0,3724.0,61.0,0.7879999999999999,0.605,2490,2356.0,0.514,0
720865383,Blue,4,45.0,3,1,Graduate,Single,M,$120K +,53,3,3378.0,4437.0,50.0,0.483,1.0,1852,1526.0,0.5479999999999999,0
711191808,Gold,3,32.0,1,4,Graduate,Single,M,$80K - $120K,39,0,34516.0,4256.0,82.0,0.545,0.7829999999999999,1793,32723.0,0.052000000000000005,0
712654233,Blue,1,27.0,3,1,High School,Married,M,$80K - $120K,39,3,19150.0,8327.0,85.0,0.716,0.545,1093,18057.0,0.057,0
714054408,Blue,1,42.0,2,3,College,Unknown,M,$60K - $80K,50,3,12889.0,8272.0,79.0,0.88,0.8370000000000001,1822,11067.0,0.141,0
718284408,Blue,5,30.0,2,2,Unknown,Married,F,Less than $40K,43,3,2415.0,3970.0,68.0,0.609,0.619,1452,963.0,0.601,0
812809083,Blue,3,32.0,4,4,Unknown,Single,F,Unknown,37,3,19636.0,2595.0,58.0,0.649,0.611,1566,18070.0,0.08,0
721517208,Blue,4,30.0,6,1,Unknown,Married,M,Less than $40K,41,4,2450.0,1263.0,29.0,0.589,0.611,1967,483.0,0.8029999999999999,0
709346133,Blue,3,35.0,3,0,Uneducated,Married,F,Unknown,55,2,3025.0,1277.0,23.0,1.252,1.875,2376,649.0,0.785,0
708727983,Blue,6,36.0,1,3,Uneducated,Single,M,$60K - $80K,62,0,3933.0,3048.0,54.0,0.884,0.688,0,3933.0,0.0,0
770774133,Silver,1,39.0,2,3,Graduate,Single,M,$80K - $120K,53,3,34516.0,4826.0,70.0,0.615,0.667,1198,33318.0,0.035,0
782548758,Blue,5,36.0,2,3,,Divorced,F,Less than $40K,42,5,2069.0,5668.0,82.0,0.81,0.64,1288,781.0,0.623,0
713777883,Blue,3,36.0,3,2,Graduate,Divorced,F,Unknown,46,0,6853.0,3543.0,52.0,0.975,1.0,1679,5174.0,0.245,0
713320008,Blue,3,,3,2,Graduate,Single,M,$80K - $120K,48,3,3034.0,4172.0,66.0,0.5529999999999999,0.784,468,2566.0,0.154,0
788890533,Silver,4,39.0,1,4,College,Married,M,$80K - $120K,54,2,34516.0,13756.0,106.0,0.586,0.71,2305,32211.0,0.067,0
717591483,Blue,4,44.0,1,3,Graduate,Single,F,Less than $40K,52,3,3416.0,1924.0,48.0,0.9940000000000001,0.92,2044,1372.0,0.598,0
714139308,Blue,2,42.0,5,1,Uneducated,Married,M,$60K - $80K,53,3,1438.3,4722.0,81.0,0.895,0.841,0,1438.3,0.0,0
815062383,Blue,3,30.0,3,1,High School,Married,F,Less than $40K,35,2,4549.0,1914.0,33.0,0.445,0.5,1193,3356.0,0.262,0
779141658,Blue,1,33.0,3,2,Graduate,Married,M,$80K - $120K,48,4,4963.0,4989.0,78.0,0.767,0.696,2115,2848.0,0.426,0
789052308,Blue,6,28.0,2,2,Graduate,Unknown,M,$40K - $60K,40,3,4323.0,2451.0,38.0,0.8170000000000001,0.727,0,4323.0,0.0,1
716494383,Blue,3,41.0,2,2,Graduate,Unknown,F,$40K - $60K,49,3,3585.0,4399.0,78.0,0.62,0.733,931,2654.0,0.26,0
709459608,Blue,1,,3,3,Unknown,Unknown,F,$40K - $60K,47,2,1811.0,5390.0,87.0,0.61,0.7759999999999999,0,1811.0,0.0,0
709399908,Blue,4,23.0,2,2,Graduate,Single,F,$40K - $60K,34,2,7594.0,15026.0,99.0,0.753,0.6779999999999999,1442,6152.0,0.19,0
778388358,Blue,2,36.0,2,3,Graduate,Single,M,$60K - $80K,56,3,4742.0,870.0,24.0,0.635,0.5,855,3887.0,0.18,1
768728508,Gold,6,39.0,3,2,Doctorate,Married,F,Less than $40K,45,5,15987.0,14209.0,103.0,0.625,0.7759999999999999,1096,14891.0,0.069,0
712713108,Blue,6,36.0,2,3,Graduate,Married,F,Unknown,61,0,2035.0,4802.0,85.0,0.955,0.604,1883,152.0,0.925,0
709942383,Blue,5,36.0,3,2,Graduate,Married,M,$80K - $120K,34,1,6313.0,1703.0,34.0,0.9309999999999999,0.889,782,5531.0,0.124,0
820633833,Blue,5,56.0,2,4,Graduate,Single,F,$40K - $60K,64,1,5152.0,4074.0,72.0,0.953,1.057,948,4204.0,0.184,0
767695083,Blue,3,44.0,3,0,Graduate,Married,M,$80K - $120K,50,2,4589.0,1590.0,37.0,0.845,0.37,0,4589.0,0.0,0
714345783,Blue,6,50.0,3,2,High School,Married,M,$40K - $60K,59,2,2701.0,1469.0,36.0,0.475,0.5,1572,1129.0,0.5820000000000001,0
718627458,Blue,3,38.0,4,2,Doctorate,Married,F,Unknown,43,3,1947.0,2119.0,52.0,0.838,1.0,0,1947.0,0.0,0
779956608,Blue,6,31.0,1,3,Post-Graduate,Married,F,Unknown,41,2,20758.0,1555.0,32.0,0.688,0.684,0,20758.0,0.0,0
715233108,Blue,4,36.0,1,2,College,Married,M,$60K - $80K,38,1,2836.0,4121.0,83.0,0.772,0.6940000000000001,862,1974.0,0.304,0
713617608,Silver,5,33.0,2,3,Unknown,Married,M,$120K +,43,3,34516.0,4217.0,79.0,1.051,0.795,1844,32672.0,0.053,0
806900508,Blue,5,48.0,3,3,High School,Married,F,Less than $40K,53,1,2036.0,4161.0,75.0,0.69,0.7440000000000001,1716,320.0,0.843,0
710699283,Blue,1,28.0,1,1,Graduate,Single,M,$120K +,46,2,7790.0,14567.0,131.0,0.789,0.617,1921,5869.0,0.247,0
717316008,Blue,6,36.0,2,3,Unknown,Married,M,$120K +,38,2,3782.0,14977.0,117.0,0.7170000000000001,0.721,0,3782.0,0.0,0
712434708,Blue,5,39.0,3,2,High School,Married,F,Less than $40K,52,3,3302.0,2682.0,47.0,0.705,0.516,2517,785.0,0.762,1
717231558,Blue,2,43.0,2,2,Graduate,Married,F,Less than $40K,200,4,3002.0,4851.0,74.0,0.815,0.9470000000000001,1446,1556.0,0.48200000000000004,0
798030933,Blue,5,41.0,2,3,College,Single,M,$60K - $80K,47,4,15594.0,4745.0,75.0,0.631,0.7859999999999999,0,15594.0,0.0,0
719543208,Blue,5,36.0,3,3,Uneducated,Single,F,Unknown,38,3,13220.0,3789.0,72.0,0.825,0.565,848,12372.0,0.064,0
772922883,Blue,3,22.0,3,4,Unknown,Married,M,$80K - $120K,41,3,20543.0,1874.0,42.0,0.547,0.615,0,20543.0,0.0,1
712676208,Blue,6,36.0,3,3,High School,Single,F,Less than $40K,46,5,1787.0,4084.0,79.0,0.684,1.026,1324,463.0,0.741,0
713902983,Blue,4,36.0,3,1,High School,Married,F,Less than $40K,42,3,1676.0,4381.0,77.0,0.522,0.5710000000000001,1372,304.0,0.8190000000000001,0
771332283,Blue,5,38.0,1,3,Graduate,Married,M,$80K - $120K,50,4,4601.0,5056.0,80.0,0.775,0.778,2517,2084.0,0.547,0
708960858,Blue,3,21.0,2,3,High School,Married,M,$80K - $120K,40,4,11502.0,4786.0,85.0,0.889,1.125,2066,9436.0,0.18,0
709108533,Blue,2,29.0,2,3,Graduate,Married,M,$80K - $120K,49,4,9959.0,15139.0,90.0,0.747,0.8370000000000001,2216,7743.0,0.223,0
720585183,Blue,3,35.0,3,2,High School,Married,M,$60K - $80K,50,3,14854.0,3659.0,68.0,0.568,0.581,2136,12718.0,0.14400000000000002,0
794866983,Blue,6,45.0,2,1,Doctorate,Married,F,Unknown,51,1,7336.0,3812.0,67.0,0.6579999999999999,0.675,1031,6305.0,0.141,0
710770383,Blue,4,36.0,3,1,Graduate,Married,F,$40K - $60K,53,2,1438.3,4915.0,92.0,0.611,0.769,582,856.3,0.405,0
713914683,Blue,3,,4,2,Graduate,Single,F,$40K - $60K,44,1,1484.0,4819.0,74.0,0.951,0.805,885,599.0,0.596,0
718043583,Blue,5,40.0,3,4,Uneducated,Single,M,$120K +,50,2,21794.0,15111.0,116.0,0.691,0.706,1368,20426.0,0.063,0
717212958,Blue,6,36.0,3,3,Doctorate,Single,M,$80K - $120K,55,2,3046.0,3153.0,57.0,0.49200000000000005,0.583,2415,631.0,0.7929999999999999,0
806256333,Blue,2,36.0,3,5,Graduate,Unknown,M,$60K - $80K,41,4,1438.3,1786.0,26.0,0.657,0.733,312,1126.3,0.217,1
790131033,Blue,2,31.0,6,3,High School,Married,F,Less than $40K,38,1,3416.0,14230.0,105.0,0.925,0.78,2517,899.0,0.737,0
809307108,Blue,4,39.0,3,2,High School,Single,F,Unknown,44,1,2021.0,4209.0,77.0,0.794,0.833,1182,839.0,0.585,0
772133808,Blue,6,36.0,5,0,Post-Graduate,Single,F,$40K - $60K,47,3,3114.0,4342.0,62.0,0.78,0.7709999999999999,1059,2055.0,0.34,0
754671558,Blue,6,43.0,1,4,Unknown,Single,F,Less than $40K,50,3,2999.0,2073.0,48.0,0.611,0.7140000000000001,1958,1041.0,0.653,0
772399983,Silver,3,45.0,1,4,College,Single,M,$80K - $120K,55,2,34516.0,1966.0,31.0,0.728,0.55,1433,33083.0,0.042,0
711330408,Blue,4,24.0,1,3,College,Married,F,$40K - $60K,35,2,2939.0,2077.0,47.0,0.932,0.679,1865,1074.0,0.635,0
713115483,Blue,6,36.0,3,3,Uneducated,Married,F,Less than $40K,44,3,1684.0,2275.0,45.0,0.557,0.607,0,1684.0,0.0,1
712132383,Blue,2,34.0,2,3,College,Single,M,$80K - $120K,44,4,1876.0,5056.0,82.0,0.8390000000000001,0.547,861,1015.0,0.45899999999999996,0
778740708,Blue,3,27.0,3,2,Graduate,Married,F,Less than $40K,39,3,1902.0,4203.0,69.0,0.534,0.725,962,940.0,0.506,0
772375533,Blue,5,19.0,3,2,Graduate,Married,M,$80K - $120K,30,1,9959.0,1560.0,39.0,1.1,0.696,2377,7582.0,0.239,0
714474483,Blue,4,29.0,2,2,Graduate,Married,F,$40K - $60K,35,1,2523.0,2005.0,50.0,1.631,1.1740000000000002,1877,646.0,0.7440000000000001,0
709165533,Blue,6,,2,2,Doctorate,Unknown,M,$120K +,47,3,6143.0,4330.0,72.0,0.866,0.895,1151,4992.0,0.187,0
716157408,Blue,4,46.0,4,2,High School,Married,M,$60K - $80K,53,0,1590.0,4229.0,73.0,0.556,1.0859999999999999,0,1590.0,0.0,0
712178883,Blue,3,36.0,2,1,College,Single,F,$40K - $60K,49,2,6371.0,3592.0,79.0,0.5820000000000001,0.7559999999999999,1946,4425.0,0.305,0
774675933,Silver,2,34.0,1,3,College,Divorced,M,$80K - $120K,40,3,34516.0,3510.0,62.0,0.47700000000000004,0.47600000000000003,2052,32464.0,0.059000000000000004,0
820936533,Blue,1,43.0,3,3,Graduate,Unknown,M,Less than $40K,47,3,2781.0,9331.0,93.0,0.98,0.5,1950,831.0,0.701,0
711527508,Blue,2,34.0,3,2,High School,Married,F,$40K - $60K,46,3,8583.0,1794.0,31.0,0.358,0.292,0,8583.0,0.0,1
713542008,Blue,1,37.0,2,3,High School,Unknown,F,Less than $40K,48,3,1438.3,4236.0,83.0,0.584,0.8440000000000001,0,1438.3,0.0,0
715680933,Blue,4,,2,4,Graduate,Single,M,$80K - $120K,53,1,17742.0,3369.0,55.0,0.8029999999999999,0.774,1463,16279.0,0.08199999999999999,0
714677583,Blue,4,36.0,3,3,Doctorate,Single,F,Unknown,50,3,5173.0,8757.0,68.0,0.912,0.789,0,5173.0,0.0,1
719593608,Blue,6,36.0,2,1,Uneducated,Married,M,$80K - $120K,56,1,33870.0,7661.0,61.0,0.872,0.525,0,33870.0,0.0,1
709711758,Blue,3,32.0,2,2,Uneducated,Divorced,F,Less than $40K,45,3,1942.0,1853.0,31.0,0.366,0.107,0,1942.0,0.0,1
712807758,Blue,3,39.0,3,3,Graduate,Single,F,Less than $40K,47,3,1438.3,2476.0,32.0,0.502,0.778,0,1438.3,0.0,1
709869708,Blue,5,45.0,1,4,College,Single,F,Less than $40K,54,3,3062.0,4037.0,71.0,1.057,0.821,2039,1023.0,0.6659999999999999,0
710122458,Silver,5,36.0,3,2,High School,Single,M,$60K - $80K,38,2,31546.0,15311.0,108.0,0.625,0.7140000000000001,2057,29489.0,0.065,0
718193958,Blue,5,53.0,3,2,Uneducated,Single,M,Less than $40K,60,0,2402.0,1650.0,53.0,0.652,0.606,1728,674.0,0.7190000000000001,0
718072758,Blue,5,45.0,2,1,Post-Graduate,Married,M,$120K +,51,2,3173.0,4030.0,73.0,0.708,0.622,2517,656.0,0.7929999999999999,0
718784358,Blue,6,36.0,3,2,Uneducated,Single,M,$120K +,34,4,34516.0,1969.0,46.0,0.975,1.3,2517,31999.0,0.073,0
710854008,Blue,3,37.0,2,4,Unknown,Unknown,M,$40K - $60K,48,3,6541.0,3902.0,63.0,0.496,0.43200000000000005,1119,5422.0,0.171,0
718834233,Blue,4,21.0,1,2,College,Single,,Less than $40K,38,2,6899.0,3848.0,71.0,0.7709999999999999,0.69,0,6899.0,0.0,0
709732608,Blue,4,36.0,3,3,Graduate,Married,F,Less than $40K,41,3,3203.0,4282.0,82.0,0.665,0.7829999999999999,2366,837.0,0.7390000000000001,0
719539458,Blue,5,41.0,3,3,Graduate,Single,F,Less than $40K,46,3,3913.0,5170.0,93.0,0.722,0.86,0,3913.0,0.0,0
714424533,Blue,6,36.0,2,2,Graduate,Married,F,Less than $40K,41,4,1655.0,2156.0,37.0,0.496,0.19399999999999998,0,1655.0,0.0,1
801516183,Blue,3,46.0,3,3,Graduate,Single,F,Less than $40K,52,4,3231.0,4610.0,90.0,0.515,0.607,2215,1016.0,0.6859999999999999,0
708913233,Blue,3,28.0,4,2,High School,Married,M,$40K - $60K,37,1,3601.0,1802.0,34.0,0.726,0.478,1236,2365.0,0.34299999999999997,0
715379133,Blue,4,36.0,4,2,College,Single,,Less than $40K,51,1,1737.0,1954.0,42.0,0.809,1.3330000000000002,1145,592.0,0.659,0
712138008,Blue,5,36.0,3,1,Graduate,Married,F,$40K - $60K,52,2,2396.0,4569.0,70.0,0.645,0.667,1663,733.0,0.6940000000000001,0
770968383,Silver,3,,2,3,Graduate,Married,M,$80K - $120K,0,4,34516.0,2022.0,52.0,0.616,0.733,825,33691.0,0.024,1
778661358,Blue,2,36.0,3,2,Unknown,Married,F,Less than $40K,46,1,2474.0,1541.0,40.0,1.53,1.0,2143,331.0,0.866,0
712005108,Blue,3,48.0,3,3,Post-Graduate,Married,F,Less than $40K,61,0,3156.0,1376.0,44.0,0.43799999999999994,0.5710000000000001,2155,1001.0,0.6829999999999999,0
714389058,Blue,3,36.0,3,2,Unknown,Married,F,$40K - $60K,38,3,5576.0,4322.0,85.0,0.6859999999999999,0.809,0,5576.0,0.0,0
710292333,Blue,3,36.0,3,4,High School,Married,F,Unknown,44,3,7772.0,2618.0,52.0,0.8959999999999999,0.5760000000000001,0,7772.0,0.0,1
711967158,Blue,6,23.0,3,1,Graduate,Single,F,Less than $40K,35,3,2211.0,4359.0,79.0,0.7809999999999999,0.927,1370,841.0,0.62,0
796532958,Blue,4,53.0,3,2,Unknown,Married,F,Less than $40K,59,0,5512.0,1975.0,49.0,1.391,1.579,1124,4388.0,0.204,0
779661033,Silver,5,32.0,2,3,Unknown,Married,M,$60K - $80K,49,4,25620.0,3503.0,66.0,0.971,0.65,1107,24513.0,0.043,0
796791258,Blue,5,44.0,2,4,Uneducated,Married,M,$120K +,50,1,3104.0,4006.0,76.0,1.048,0.81,1791,1313.0,0.5770000000000001,0
749571633,Blue,4,37.0,3,3,College,Unknown,F,Unknown,44,2,5589.0,4262.0,75.0,0.9440000000000001,1.0270000000000001,1336,4253.0,0.239,0
719528958,Blue,3,36.0,1,3,College,Single,F,$40K - $60K,57,3,8184.0,4134.0,71.0,0.789,0.821,1508,6676.0,0.184,0
712043433,Blue,5,36.0,2,2,Graduate,Married,M,$80K - $120K,53,1,11329.0,1213.0,33.0,0.648,0.5710000000000001,1180,10149.0,0.10400000000000001,0
817382958,Blue,5,31.0,1,3,High School,Single,F,Less than $40K,47,3,2317.0,4894.0,89.0,0.57,0.8540000000000001,0,2317.0,0.0,0
719723658,Blue,6,39.0,1,3,Uneducated,Single,F,Less than $40K,49,2,1768.0,4628.0,90.0,0.7879999999999999,0.8370000000000001,0,1768.0,0.0,0
714449283,Blue,1,36.0,3,1,Uneducated,Unknown,M,$80K - $120K,44,4,25428.0,13360.0,97.0,0.725,0.7959999999999999,1528,23900.0,0.06,0
788997408,Blue,6,53.0,3,2,Doctorate,Single,F,Less than $40K,0,2,2195.0,4205.0,65.0,0.535,0.625,1917,278.0,0.873,0
715832058,Blue,2,36.0,2,3,Graduate,Unknown,F,Less than $40K,40,5,4512.0,14414.0,98.0,0.706,0.815,1172,3340.0,0.26,0
713930433,Blue,5,36.0,3,3,Uneducated,Unknown,M,$80K - $120K,57,2,4316.0,1920.0,53.0,0.363,0.47200000000000003,0,4316.0,0.0,1
794571108,Silver,5,23.0,2,3,Graduate,Divorced,M,$40K - $60K,39,2,17894.0,4691.0,63.0,0.965,0.465,304,17590.0,0.017,1
795392433,Blue,3,29.0,1,1,Uneducated,Single,F,Unknown,35,2,2423.0,4651.0,69.0,0.6629999999999999,0.568,0,2423.0,0.0,0
718622658,Blue,3,34.0,2,3,High School,Single,M,$80K - $120K,45,4,15913.0,4472.0,,0.632,0.792,1696,14217.0,0.107,0
717166383,Blue,5,30.0,2,2,Unknown,Married,F,$40K - $60K,40,4,2166.0,5097.0,82.0,0.857,0.6729999999999999,1465,701.0,0.6759999999999999,0
720668358,Blue,3,46.0,3,3,Uneducated,Single,M,$40K - $60K,59,0,1648.0,1776.0,36.0,0.7759999999999999,0.565,997,651.0,0.605,0
718595583,Blue,3,36.0,2,3,Graduate,Married,M,$80K - $120K,55,3,25878.0,1777.0,54.0,0.43799999999999994,0.862,1733,24145.0,0.067,0
718458858,Silver,2,29.0,3,6,Graduate,Single,M,$80K - $120K,41,4,34516.0,3526.0,53.0,0.434,0.828,0,34516.0,0.0,1
721399833,Blue,3,34.0,1,3,High School,Married,F,$40K - $60K,43,2,2032.0,4736.0,86.0,0.879,0.83,1008,1024.0,0.496,0
717072108,Blue,3,36.0,3,2,Unknown,Single,F,$40K - $60K,50,2,2762.0,2571.0,44.0,0.684,0.419,0,2762.0,0.0,1
711291558,Blue,4,36.0,3,3,Uneducated,Single,M,$60K - $80K,27,0,2464.0,2636.0,50.0,0.502,0.429,0,2464.0,0.0,0
719656533,Blue,6,36.0,2,3,High School,Married,M,$60K - $80K,44,3,2675.0,4149.0,79.0,0.7,0.7170000000000001,0,2675.0,0.0,0
779404383,Blue,6,36.0,2,3,Uneducated,Divorced,F,Unknown,47,5,12581.0,4427.0,76.0,0.611,1.3030000000000002,1235,11346.0,0.098,0
720893958,Blue,1,36.0,3,3,Uneducated,Single,F,Less than $40K,49,4,1544.0,4215.0,53.0,0.7859999999999999,1.12,999,545.0,0.647,0
809363958,Blue,5,44.0,1,2,High School,Married,F,$40K - $60K,49,3,3881.0,4177.0,66.0,0.601,0.737,0,3881.0,0.0,0
772198983,Blue,3,42.0,5,1,Graduate,Married,F,$40K - $60K,53,2,3024.0,4463.0,89.0,0.5870000000000001,0.679,1649,1375.0,0.545,0
719249733,Blue,6,36.0,2,2,Unknown,Single,M,$80K - $120K,54,1,30011.0,1676.0,41.0,0.9440000000000001,0.7829999999999999,1232,28779.0,0.040999999999999995,0
711836733,Blue,3,31.0,3,3,Graduate,Single,M,$120K +,43,3,1438.3,1867.0,45.0,0.6629999999999999,0.875,0,1438.3,0.0,0
788974608,Blue,5,35.0,1,3,Graduate,Unknown,M,$60K - $80K,48,3,2829.0,1561.0,41.0,0.991,1.05,2342,487.0,0.828,0
709042908,Blue,4,44.0,2,1,College,Married,F,$40K - $60K,51,1,1438.3,2207.0,68.0,0.8029999999999999,0.511,0,1438.3,0.0,0
713153733,Blue,6,29.0,3,3,Graduate,Unknown,F,Less than $40K,49,2,2520.0,2061.0,36.0,0.515,0.24100000000000002,1473,1047.0,0.585,1
778679883,Blue,1,19.0,2,1,Graduate,Single,M,$60K - $80K,39,2,6146.0,3645.0,76.0,0.5770000000000001,0.551,0,6146.0,0.0,0
737925558,Blue,3,56.0,2,2,Doctorate,Married,M,$40K - $60K,0,0,4234.0,1439.0,42.0,0.585,0.355,1893,2341.0,0.447,0
713089458,Blue,5,33.0,2,2,High School,Married,M,Less than $40K,44,1,6130.0,3411.0,78.0,0.747,0.5920000000000001,808,5322.0,0.132,0
826780683,Blue,6,36.0,2,2,Graduate,Married,M,$60K - $80K,40,3,15008.0,3943.0,85.0,0.784,0.7709999999999999,0,15008.0,0.0,0
720119808,Blue,3,36.0,2,2,High School,Married,M,$80K - $120K,42,3,24126.0,3342.0,52.0,0.616,0.677,948,23178.0,0.039,0
710064033,Blue,2,28.0,2,5,Uneducated,Married,M,$40K - $60K,45,3,4572.0,3555.0,42.0,0.48,0.4,0,4572.0,0.0,1
714671658,Blue,2,31.0,5,2,Graduate,Married,F,Less than $40K,38,5,2153.0,4268.0,85.0,0.787,0.667,1392,761.0,0.647,0
713350908,Blue,5,36.0,3,3,Uneducated,Married,F,$40K - $60K,200,2,2690.0,3636.0,68.0,0.6920000000000001,0.7,1912,778.0,0.711,0
792098883,Blue,2,31.0,1,3,Doctorate,Single,M,$120K +,37,2,2360.0,3696.0,82.0,0.539,0.8220000000000001,1204,1156.0,0.51,0
718451133,Blue,4,40.0,5,4,Graduate,Single,M,$60K - $80K,48,2,14951.0,3899.0,68.0,0.784,1.061,1413,13538.0,0.095,0
718979733,Blue,2,36.0,3,2,Unknown,Single,M,$60K - $80K,0,5,23712.0,16258.0,115.0,0.754,0.855,2195,21517.0,0.09300000000000001,0
794227308,Blue,1,50.0,1,3,,Married,M,$80K - $120K,56,2,10214.0,4493.0,79.0,0.64,0.8809999999999999,1433,8781.0,0.14,0
720610008,Blue,1,50.0,5,4,College,Married,M,$120K +,0,1,15796.0,1339.0,23.0,0.7190000000000001,0.15,812,14984.0,0.051,1
718444233,Blue,3,25.0,3,2,Graduate,Married,M,$60K - $80K,45,3,9791.0,1649.0,59.0,0.7040000000000001,0.513,1311,8480.0,0.134,0
712171158,Blue,6,30.0,1,1,High School,Married,F,Less than $40K,42,2,3124.0,4986.0,79.0,0.879,0.795,0,3124.0,0.0,0
708313608,Blue,5,43.0,3,0,Unknown,Married,M,$80K - $120K,53,3,2464.0,2110.0,43.0,0.7440000000000001,1.048,2116,348.0,0.8590000000000001,0
719740983,Silver,1,34.0,1,3,Unknown,Divorced,F,Less than $40K,44,1,13259.0,8998.0,102.0,0.81,0.672,866,12393.0,0.065,0
719210133,Blue,2,35.0,3,1,Uneducated,Single,M,$60K - $80K,47,3,14131.0,12779.0,103.0,0.767,0.6890000000000001,1333,12798.0,0.094,0
788019483,Blue,4,40.0,1,3,Graduate,Married,M,$80K - $120K,49,3,3660.0,14515.0,,0.535,0.848,766,2894.0,0.209,0
801786483,Blue,3,45.0,2,3,High School,Single,M,$80K - $120K,51,0,10648.0,4930.0,89.0,0.708,0.978,2517,8131.0,0.23600000000000002,0
720670458,Blue,3,45.0,1,3,Unknown,Single,F,$40K - $60K,52,2,3476.0,3496.0,58.0,0.894,0.871,1560,1916.0,0.449,0
719954733,Blue,5,28.0,6,3,Graduate,Married,M,$80K - $120K,43,2,30357.0,4435.0,68.0,0.7879999999999999,0.889,1255,29102.0,0.040999999999999995,0
785387883,Blue,4,,3,3,High School,Single,F,$40K - $60K,47,3,3788.0,1594.0,47.0,0.5660000000000001,0.382,1540,2248.0,0.40700000000000003,0
709112508,Blue,3,36.0,3,4,College,Single,F,Less than $40K,42,3,3802.0,,36.0,0.627,0.385,1300,2502.0,0.342,1
710668458,Blue,5,36.0,3,0,,Married,F,Less than $40K,48,4,3696.0,3405.0,76.0,0.9159999999999999,0.727,0,3696.0,0.0,0
709961958,Blue,4,45.0,1,1,High School,Divorced,F,Unknown,58,4,21065.0,1060.0,32.0,0.84,0.33299999999999996,2517,18548.0,0.11900000000000001,1
712868733,Blue,5,52.0,1,2,Uneducated,Married,M,Less than $40K,60,0,2595.0,1562.0,27.0,0.276,0.174,2189,406.0,0.8440000000000001,0
711697158,Blue,6,36.0,2,2,Graduate,Married,M,Less than $40K,60,0,1976.0,1498.0,43.0,0.995,0.536,1311,665.0,0.6629999999999999,0
742865883,Blue,4,39.0,3,3,Unknown,Single,F,$40K - $60K,46,3,9110.0,5290.0,69.0,1.052,0.816,2517,6593.0,0.276,1
804158583,Silver,2,55.0,2,3,High School,Married,M,Less than $40K,60,1,13399.0,16493.0,122.0,0.856,0.649,1456,11943.0,0.109,0
715650783,Blue,6,36.0,2,2,High School,Married,M,$60K - $80K,0,2,4499.0,4906.0,75.0,0.765,0.667,0,4499.0,0.0,0
769053033,Blue,3,38.0,2,5,Graduate,Single,F,$40K - $60K,44,1,4142.0,2104.0,44.0,0.809,0.833,2517,1625.0,0.608,1
